Country Name,Country Code,Indicator Name,Indicator Code,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
"Micronesia, Fed. Sts.",FSM,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,0.345194206,,
Gabon,GAB,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,1.221821806,1.107394188,1.314075667,1.261060743,1.213169739,1.312503233,1.437207346,1.320334086,0.978498841,0.968715842,0.878428931,,
United Kingdom,GBR,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,8.867478575,8.852135705,9.686320304,10.93103153,11.83860713,12.5265519,14.00104096,14.56297257,15.74549142,14.94377347,15.64505299,,
Georgia,GEO,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,3.339735682,2.994393698,4.388253952,5.53973386,5.956107004,7.095402668,7.061841035,7.42012487,8.626362257,10.42060754,10.35397373,,
Ghana,GHA,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,1.073474653,1.101266816,0.95946424,1.061982696,0.869158536,,,,,,,,
Gibraltar,GIB,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,
Guinea,GIN,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,0.137432967,0.244349851,0.300877188,0.367880605,0.39804025,,
"Gambia, The",GMB,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,
Guinea-Bissau,GNB,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,
Equatorial Guinea,GNQ,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,
Greece,GRC,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,0.481277515,0.685232401,0.716933969,0.678740506,0.824931427,1.11268884,1.420295093,,
Grenada,GRD,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,2.391053959,1.410741791,1.60591203,1.465593777,1.087668902,1.765760795,1.88674086,2.227595012,2.349605023,2.596843422,2.524506513,,
Greenland,GRL,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,
Guatemala,GTM,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,0.710771897,0.640420212,0.612498239,0.597165506,0.475549295,0.504425968,0.492060377,0.504705881,0.479510393,0.5521148,0.52774835,,
Guam,GUM,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,
Guyana,GUY,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,
High income,HIC,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,3.256345012,3.051473429,3.315509575,3.582836128,3.662985579,3.996256224,4.201718297,4.309782188,4.574343448,4.60678026,4.696986942,,
"Hong Kong SAR, China",HKG,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,18.97643629,20.92296302,26.44183119,27.92431148,28.00297475,32.4374609,31.1483264,25.92464647,27.03337101,30.0157676,28.59275389,,
Honduras,HND,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,
Heavily indebted poor countries (HIPC),HPC,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,0.326946409,0.39917216,0.403593737,,
Croatia,HRV,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,3.51113253,2.704010603,2.480703228,2.49148672,2.798189924,5.013071586,4.606336591,4.511848723,4.904287928,5.518644569,5.859346362,,
Haiti,HTI,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,0.035235926,0.052166414,0.06496757,,,,,,,,,,
Hungary,HUN,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,6.304763395,6.082413037,6.41135004,7.59682655,4.733208251,4.152851189,3.626238089,3.140842336,3.364224289,3.471526489,3.737153535,,
IBRD only,IBD,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,
IDA & IBRD total,IBT,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,0.892880874,,,,
IDA total,IDA,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,0.345606349,0.353811173,0.426242509,0.480360005,,
IDA blend,IDB,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,0.554671111,0.388965844,0.408314047,0.454307913,0.474781228,0.459120615,0.444185252,0.426572996,0.462640051,0.57239285,0.677589917,,
Indonesia,IDN,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,0.252880738,0.187633864,0.237988553,0.269635236,0.28832236,0.304232526,0.339109521,0.32890096,0.33219834,,,,
IDA only,IDX,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,0.293974906,0.337166467,0.36057675,,
Isle of Man,IMN,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,
India,IND,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,0.092341661,0.078346809,0.109500411,0.120916849,0.125659348,0.109960196,0.082179006,0.093227877,0.106758992,0.121333396,0.137240839,,
Not classified,INX,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,
Ireland,IRL,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,4.727510384,4.245318558,4.434730243,4.625374387,4.468363957,4.9884013,5.735752597,6.252113795,6.703097057,7.140207923,7.129563049,,
"Iran, Islamic Rep.",IRN,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,0.417652661,,
Iraq,IRQ,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,0.340992072,0.296714113,0.155251882,0.115476871,0.137158729,0.162342718,0.099702202,0.08791992,0.095545114,,,,
Iceland,ISL,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,11.84642063,12.42480279,7.552113796,8.043497588,8.409718104,9.034061103,9.703501558,10.87753381,12.26674159,11.32680336,9.877130743,,
