Country Name,Country Code,Indicator Name,Indicator Code,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Ecuador,ECU,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,
"Egypt, Arab Rep.",EGY,Interest payments (current LCU),GC.XPN.INTP.CN," 40,956,600,000.00 "," 43,755,100,000.00 "," 62,199,000,000.00 "," 76,361,800,000.00 "," 93,401,000,000.00 "," 135,331,000,000.00 "," 159,330,000,000.00 "," 179,035,000,000.00 ",,,,,
Euro area,EMU,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,
Eritrea,ERI,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,
Spain,ESP,Interest payments (current LCU),GC.XPN.INTP.CN," 14,442,000,000.00 "," 16,176,000,000.00 "," 18,006,000,000.00 "," 22,584,000,000.00 "," 27,039,000,000.00 "," 31,684,000,000.00 "," 31,997,000,000.00 "," 29,352,000,000.00 "," 27,611,000,000.00 "," 26,146,000,000.00 "," 26,157,000,000.00 ",,
Estonia,EST,Interest payments (current LCU),GC.XPN.INTP.CN," 14,100,000.00 "," 13,300,000.00 "," 11,700,000.00 "," 13,300,000.00 "," 20,100,000.00 "," 21,300,000.00 "," 28,300,000.00 "," 25,900,000.00 "," 24,000,000.00 "," 19,300,000.00 "," 16,000,000.00 ",,
Ethiopia,ETH,Interest payments (current LCU),GC.XPN.INTP.CN," 1,578,150,000.00 "," 1,383,800,000.00 "," 1,577,700,000.00 "," 2,004,210,000.00 "," 2,530,700,000.00 "," 3,139,033,514.00 "," 3,806,731,103.00 "," 5,338,540,587.00 "," 7,231,016,301.00 "," 8,659,030,037.00 "," 11,093,637,683.00 "," 13,418,657,194.00 ",
European Union,EUU,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,
Fragile and conflict affected situations,FCS,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,
Finland,FIN,Interest payments (current LCU),GC.XPN.INTP.CN," 2,361,000,000.00 "," 2,253,000,000.00 "," 2,415,000,000.00 "," 2,569,000,000.00 "," 2,708,000,000.00 "," 2,504,000,000.00 "," 2,492,000,000.00 "," 2,379,000,000.00 "," 2,246,000,000.00 "," 2,119,000,000.00 "," 1,949,000,000.00 ",,
Fiji,FJI,Interest payments (current LCU),GC.XPN.INTP.CN,,," 222,552,277.40 "," 262,790,111.10 "," 257,650,268.40 "," 260,206,022.60 "," 264,182,909.90 "," 290,683,402.40 "," 264,777,290.00 "," 279,406,310.50 "," 310,480,392.30 ",,
