Country Name,Country Code,Indicator Name,Indicator Code,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Cambodia,KHM,Population density (people per sq. km of land area),EN.POP.DNST,78.65303648,79.84140041,81.07983231,82.37833107,83.73246091,85.12537956,86.53128824,87.93018355,89.31731815,90.69461817,92.05641287,,
Kiribati,KIR,Population density (people per sq. km of land area),EN.POP.DNST,121.9271605,124.6049383,127.0703704,129.2938272,131.3209877,133.1975309,135.0506173,136.9506173,138.9185185,140.9358025,143.0209877,,
St. Kitts and Nevis,KNA,Population density (people per sq. km of land area),EN.POP.DNST,185.3269231,186.9192308,188.5230769,190.1807692,191.8730769,193.5807692,195.2846154,196.9346154,198.5576923,200.1730769,201.6961538,,
"Korea, Rep.",KOR,Population density (people per sq. km of land area),EN.POP.DNST,505.7707805,508.0139604,509.8159671,513.8042803,515.8755832,517.6122906,520.8524992,523.5255477,525.3700515,526.848249,529.3585013,,
Kuwait,KWT,Population density (people per sq. km of land area),EN.POP.DNST,149.0465208,158.3078002,167.894725,177.7811448,187.9266554,197.8886644,207.1235129,215.2407969,222.0468575,227.6149832,232.1723906,,
Latin America & Caribbean (excluding high income),LAC,Population density (people per sq. km of land area),EN.POP.DNST,28.74921775,29.08547269,29.41414695,29.74917848,30.08325477,30.41684982,30.74197628,31.06020212,31.37105594,31.67510401,31.97409513,,
Lao PDR,LAO,Population density (people per sq. km of land area),EN.POP.DNST,26.19852686,26.64048094,27.07610485,27.50245667,27.92257366,28.34187175,28.76844021,29.20781629,29.66137782,30.12580156,30.59578423,,
Lebanon,LBN,Population density (people per sq. km of land area),EN.POP.DNST,465.7615836,470.4815249,484.1701857,508.5379277,541.4109482,578.1643206,612.1612903,638.5804497,656.0235582,665.8722385,669.4941349,,
Liberia,LBR,Population density (people per sq. km of land area),EN.POP.DNST,37.45701827,38.97563331,40.4002907,41.70933347,42.93665905,44.10645764,45.26064161,46.4309593,47.62030731,48.81881229,50.03090739,,
Libya,LBY,Population density (people per sq. km of land area),EN.POP.DNST,3.443370426,3.486129329,3.522320038,3.55060925,3.572382555,3.5920519,3.615738773,3.647723269,3.689693897,3.740025234,3.795632381,,
St. Lucia,LCA,Population density (people per sq. km of land area),EN.POP.DNST,278.7065574,282.3295082,285.3852459,287.7770492,289.5836066,291.004918,292.2885246,293.6491803,295.1213115,296.647541,298.1786885,,
Latin America & Caribbean,LCN,Population density (people per sq. km of land area),EN.POP.DNST,28.77906191,29.11068278,29.43513174,29.76413217,30.09198668,30.41982719,30.73963189,31.05393343,31.36251527,31.66494048,31.96068558,,
Least developed countries: UN classification,LDC,Population density (people per sq. km of land area),EN.POP.DNST,44.95894519,46.01511205,47.09948444,48.21663511,49.36534516,50.54369689,51.75009033,52.98328096,54.24313284,55.52974147,56.8413289,,
Low income,LIC,Population density (people per sq. km of land area),EN.POP.DNST,40.2348484,41.34943216,42.4655728,43.58425402,44.70883941,45.84769896,47.01840825,48.22226867,49.46503214,50.74533129,52.0668028,,
Liechtenstein,LIE,Population density (people per sq. km of land area),EN.POP.DNST,221.69375,223.29375,224.9625,226.83125,228.84375,230.8375,232.64375,234.1875,235.3625,236.25,236.9375,,
